Nodal displacements
node#      x          y          u          v
 1400   -0.096423    1.125566   -0.219419
 1401   -0.041440    1.157404   -0.166618
 1402   -0.069607    1.131312   -0.181823
 1403   -0.034539    1.133320   -0.183370
 1404   -0.061858    1.107383   -0.198381
 1405   -0.012182    1.133101   -0.147918
 1406   -0.037562    1.110010   -0.161978
 1407   -0.006188    1.111387   -0.163041
 1408   -0.030823    1.088528   -0.176912
 1409    0.012468    1.109982   -0.128919
 1410   -0.009575    1.088951   -0.141658
 1411    0.017421    1.090303   -0.142239
 1412   -0.003995    1.069525   -0.154785
 1413    0.031994    1.088659   -0.109723
 1414    0.013730    1.068703   -0.120799
 1415    0.035735    1.070653   -0.121026
 1416    0.017975    1.050940   -0.131904
 1417    0.045939    1.069643   -0.090556
 1418    0.031781    1.049846   -0.099501
 1419    0.048273    1.052969   -0.099593
 1420    0.034497    1.033389   -0.108339
 1421    0.053945    1.053321   -0.071784
 1422    0.044092    1.032953   -0.078052
 1423    0.054682    1.037715   -0.078283
 1424    0.045094    1.017533   -0.084364
 1425    0.055807    1.039932   -0.053909
 1426    0.050321    1.018567   -0.056948
 1427    0.054791    1.025264   -0.057604
 1428    0.049465    1.004060   -0.060485
 1429    0.051535    1.029537   -0.037564
 1430    0.050330    1.007172   -0.036898
 1431    0.048686    1.015868   -0.038233
 1432    0.047549    0.993644   -0.037457
 1433    0.041419    1.022000   -0.023479
 1434    0.044250    0.999143   -0.018812
 1435    0.036785    1.009628   -0.021002
 1436    0.039604    0.986895   -0.016293
 1437    0.026113    1.016976   -0.012440
 1438    0.032554    0.994698   -0.003776
 1439    0.019912    1.006454   -0.006869
 1440    0.026278    0.984281    0.001753
 1441   -0.265519    0.196653   -0.075995
 1442   -0.329381    0.176669   -0.020908
 1443   -0.218348    0.228777   -0.110345
 1444   -0.272889    0.222722   -0.059314
 1445   -0.401198    0.575104   -0.259596
 1446   -0.433075    0.564136   -0.268152
 1447   -0.379073    0.556638   -0.279428
 1448   -0.408113    0.545128   -0.288107
 1449   -0.451439    0.808348   -0.345540
 1450   -0.470226    0.789742   -0.380388
 1451   -0.437045    0.769774   -0.362198
 1452   -0.455427    0.745249   -0.395681
 1453   -0.456630    0.957510   -0.380653
 1454   -0.471112    0.927935   -0.424251
 1455   -0.444081    0.911251   -0.397869
 1456   -0.458915    0.874334   -0.439642
 1457   -0.437340    1.054342   -0.388752
 1458   -0.451833    1.015262   -0.432753
 1459   -0.424855    1.005789   -0.407453
 1460   -0.439750    0.959675   -0.449618
 1461   -0.404632    1.116805   -0.382608
 1462   -0.421131    1.071201   -0.423262
 1463   -0.391939    1.068482   -0.402647
 1464   -0.408616    1.016847   -0.441645
 1465   -0.364705    1.155977   -0.369119
 1466   -0.383935    1.106899   -0.405115
 1467   -0.352007    1.109109   -0.390018
 1468   -0.371121    1.055193   -0.424603
 1469   -0.321147    1.178858   -0.352022
 1470   -0.343169    1.128932   -0.383259
 1471   -0.308706    1.134102   -0.373285
 1472   -0.330334    1.080490   -0.403364
 1473   -0.276081    1.190043   -0.333321
 1474   -0.300595    1.141331   -0.360268
 1475   -0.264100    1.147793   -0.354529
 1476   -0.287991    1.096409   -0.380551
 1477   -0.230819    1.192642   -0.314038
 1478   -0.257331    1.146657   -0.337386
 1479   -0.219416    1.153156   -0.334873
 1480   -0.245134    1.105343   -0.357498
 1481   -0.186222    1.188843   -0.294632
 1482   -0.214132    1.146601   -0.315114
 1483   -0.175450    1.152287   -0.314862
 1484   -0.202454    1.108893   -0.334789
 1485   -0.142915    1.180246   -0.275234
 1486   -0.171575    1.142331   -0.293525
 1487   -0.132785    1.146709   -0.294694
 1488   -0.160480    1.108159   -0.312562
 1489   -0.101410    1.168076   -0.255789
 1490   -0.130154    1.134696   -0.272450
 1491   -0.091920    1.137569   -0.274354
 1492   -0.119686    1.103933   -0.290692
 1493   -0.062192    1.153327   -0.236144
 1494   -0.090352    1.124363   -0.251595
 1495   -0.053348    1.125778   -0.253708
 1496   -0.080557    1.096819   -0.268907
 1497   -0.025754    1.136843   -0.216111
 1498   -0.052678    1.111894   -0.230613
 1499   -0.017595    1.112095   -0.232564
 1500   -0.043625    1.087319   -0.246858
 1501    0.007365    1.119377   -0.195510
 1502   -0.017688    1.097810   -0.209151
 1503    0.014760    1.097196   -0.210715
 1504   -0.009483    1.075891   -0.224174
 1505    0.036573    1.101630   -0.174210
 1506    0.013999    1.082625   -0.186901
 1507    0.043070    1.081714   -0.187988
 1508    0.021202    1.063002   -0.200506
 1509    0.061221    1.084259   -0.152160
 1510    0.041702    1.066875   -0.163633
 1511    0.066627    1.066261   -0.164275
 1512    0.047696    1.049159   -0.175575
 1513    0.080614    1.067885   -0.129424
 1514    0.064688    1.051133   -0.139237
 1515    0.084680    1.051449   -0.139571
 1516    0.069216    1.034941   -0.149208
 1517    0.094028    1.053084   -0.106213
 1518    0.082191    1.036019   -0.113763
 1519    0.096460    1.037889   -0.114012
 1520    0.084954    1.021016   -0.121386
 1521    0.100747    1.040366   -0.082907
 1522    0.093443    1.022195   -0.087459
 1523    0.101225    1.026183   -0.087909
 1524    0.094120    1.008148   -0.092297
 1525    0.100113    1.030143   -0.060083
 1526    0.097720    1.010353   -0.060814
 1527    0.098318    1.016908   -0.061783
 1528    0.095997    0.997199   -0.062379
 1529    0.091590    1.022700   -0.038525
 1530    0.094406    1.001194   -0.034587
 1531    0.087250    1.010584   -0.036397
 1532    0.090016    0.989107   -0.032376
 1533    0.074848    1.018148   -0.019225
 1534    0.083067    0.995383   -0.009841
 1535    0.067791    1.007632   -0.012767
 1536    0.075847    0.984848   -0.003381
 1537   -0.466198    0.080292    0.030373
 1538   -0.579419    0.062775    0.102590
 1539   -0.384549    0.114807   -0.025084
 1540   -0.482634    0.115960    0.041298
 1541   -0.506661    0.411353   -0.205712
 1542   -0.568595    0.397654   -0.197012
 1543   -0.462928    0.398258   -0.238322
 1544   -0.518169    0.388957   -0.230973
 1545   -0.503569    0.630128   -0.325591
 1546   -0.540393    0.608936   -0.345419
 1547   -0.475824    0.596132   -0.349223
 1548   -0.509693    0.573242   -0.368482
 1549   -0.477986    0.780384   -0.382891
 1550   -0.502700    0.749883   -0.414133
 1551   -0.457306    0.737408   -0.403192
 1552   -0.480700    0.702905   -0.433098
 1553   -0.440792    0.886140   -0.405507
 1554   -0.460266    0.847861   -0.439698
 1555   -0.423441    0.839797   -0.424763
 1556   -0.442244    0.797001   -0.457396
 1557   -0.397732    0.961486   -0.408694
 1558   -0.415662    0.917940   -0.441774
 1559   -0.382152    0.914583   -0.427741
 1560   -0.399598    0.866827   -0.459298
 1561   -0.351925    1.015214   -0.401060
 1562   -0.370241    0.968945   -0.431276
 1563   -0.337491    0.969256   -0.420104
 1564   -0.355302    0.919425   -0.448949
 1565   -0.305110    1.053122   -0.387515
 1566   -0.324722    1.006334   -0.414347
 1567   -0.291572    1.008969   -0.406510
 1568   -0.310578    0.959363   -0.432166
 1569   -0.258273    1.079147   -0.370861
 1570   -0.279499    1.033607   -0.394413
 1571   -0.245519    1.037327   -0.389682
 1572   -0.266021    0.989686   -0.412259
 1573   -0.211990    1.096045   -0.352660
 1574   -0.234798    1.053088   -0.373334
 1575   -0.199950    1.056899   -0.371174
 1576   -0.221929    1.012477   -0.391063
 1577   -0.166627    1.105803   -0.333732
 1578   -0.190778    1.066370   -0.352043
 1579   -0.155237    1.069550   -0.351828
 1580   -0.178480    1.029190   -0.369521
 1581   -0.122455    1.109892   -0.314445
 1582   -0.147585    1.074583   -0.330918
 1583   -0.111653    1.076665   -0.332033
 1584   -0.135824    1.040859   -0.348029
 1585   -0.079723    1.109450   -0.294887
 1586   -0.105389    1.078558   -0.309995
 1587   -0.069455    1.079298   -0.311893
 1588   -0.094144    1.048242   -0.326640
 1589   -0.038706    1.105389   -0.274975
 1590   -0.064419    1.078937   -0.289105
 1591   -0.028939    1.078287   -0.291330
 1592   -0.053686    1.051912   -0.305189
 1593    0.000265    1.098481   -0.254525
 1594   -0.024975    1.076246   -0.267955
 1595    0.009530    1.074325   -0.270152
 1596   -0.014781    1.052331   -0.283374
 1597    0.036773    1.089414   -0.233309
 1598    0.012552    1.070952   -0.246184
 1599    0.045489    1.068025   -0.248100
 1600    0.022135    1.049898   -0.260811
 1601    0.070301    1.078835   -0.211089
 1602    0.047665    1.063500   -0.223409
 1603    0.078362    1.059961   -0.224894
 1604    0.056510    1.045000   -0.237075
 1605    0.100215    1.067373   -0.187662
 1606    0.079755    1.054351   -0.199261
 1607    0.107445    1.050703   -0.200266
 1608    0.087666    1.038049   -0.211736
 1609    0.125758    1.055663   -0.162887
 1610    0.108085    1.044006   -0.173420
 1611    0.131900    1.040844   -0.173994
 1612    0.114792    1.029516   -0.184398
 1613    0.146039    1.044350   -0.136733
 1614    0.131795    1.033029   -0.145659
 1615    0.150755    1.031021   -0.145942
 1616    0.136946    1.019967   -0.154736
 1617    0.160045    1.034086   -0.109312
 1618    0.149899    1.022069   -0.115888
 1619    0.162914    1.021924   -0.116106
 1620    0.153063    1.010096   -0.122547
 1621    0.166646    1.025520   -0.080928
 1622    0.161300    1.011865   -0.084203
 1623    0.167174    1.014300   -0.084657
 1624    0.161976    1.000747   -0.087807
 1625    0.164630    1.019274   -0.052119
 1626    0.164815    1.003253   -0.050949
 1627    0.162272    1.008949   -0.052000
 1628    0.162451    0.992943   -0.050730
 1629    0.152750    1.015900   -0.023706
 1630    0.159217    0.997160   -0.016781
 1631    0.146937    1.006701   -0.018827
 1632    0.153243    0.987887   -0.011854
 1633   -0.679793   -0.000680    0.116896
 1634   -0.840595   -0.008885    0.196263
 1635   -0.564117    0.029555    0.045609
 1636   -0.704410    0.043148    0.118010
 1637   -0.620431    0.270862   -0.150119
 1638   -0.712811    0.260523   -0.130441
 1639   -0.554567    0.259539   -0.192996
 1640   -0.636601    0.257337   -0.175607
 1641   -0.559062    0.465354   -0.292664
 1642   -0.615048    0.446346   -0.301392
 1643   -0.517240    0.434507   -0.322123
 1644   -0.567819    0.417206   -0.330968
 1645   -0.498625    0.609274   -0.366195
 1646   -0.534998    0.581395   -0.387467
 1647   -0.469115    0.569457   -0.389155
 1648   -0.502532    0.540398   -0.409567
 1649   -0.440364    0.718248   -0.400373
 1650   -0.466385    0.683396   -0.426082
 1651   -0.417558    0.674746   -0.420131
 1652   -0.441831    0.637603   -0.444598
 1653   -0.384611    0.801999   -0.411762
 1654   -0.405546    0.762559   -0.437842
 1655   -0.365720    0.757595   -0.429906
 1656   -0.385478    0.715645   -0.454662
 1657   -0.331284    0.866898   -0.409907
 1658   -0.350150    0.825136   -0.434449
 1659   -0.314866    0.823149   -0.427192
 1660   -0.332798    0.779085   -0.450478
 1661   -0.280140    0.917315   -0.400416
 1662   -0.298637    0.875165   -0.422678
 1663   -0.265414    0.875142   -0.417185
 1664   -0.283054    0.831086   -0.438329
 1665   -0.230905    0.956355   -0.386605
 1666   -0.249936    0.915375   -0.406469
 1667   -0.217411    0.916340   -0.403005
 1668   -0.235584    0.873903   -0.421914
 1669   -0.183322    0.986285   -0.370415
 1670   -0.203303    0.947672   -0.388085
 1671   -0.170766    0.948806   -0.386501
 1672   -0.189857    0.909176   -0.403382
 1673   -0.137184    1.008792   -0.352944
 1674   -0.158228    0.973429   -0.368772
 1675   -0.125353    0.974103   -0.368731
 1676   -0.145469    0.938116   -0.383926
 1677   -0.092346    1.025164   -0.334755
 1678   -0.114373    0.993655   -0.349143
 1679   -0.081078    0.993425   -0.350244
 1680   -0.102146    0.961627   -0.364140
 1681   -0.048737    1.036406   -0.316070
 1682   -0.071544    1.009112   -0.329414
 1683   -0.037905    1.007703   -0.331254
 1684   -0.059736    0.980392   -0.344225
 1685   -0.006372    1.043331   -0.296888
 1686   -0.029671    1.020394   -0.309537
 1687    0.004117    1.017681   -0.311751
 1688   -0.018206    0.994934   -0.324127
 1689    0.034641    1.046621   -0.277057
 1690    0.011200    1.027978   -0.289293
 1691    0.044841    1.023971   -0.291570
 1692    0.022356    1.005666   -0.303611
 1693    0.074082    1.046881   -0.256328
 1694    0.050899    1.032272   -0.268343
 1695    0.084002    1.027105   -0.270437
 1696    0.061736    1.012930   -0.282315
 1697    0.111610    1.044672   -0.234397
 1698    0.089134    1.033649   -0.246273
 1699    0.121198    1.027576   -0.248007
 1700    0.099582    1.017033   -0.259786
 1701    0.146741    1.040553   -0.210929
 1702    0.125471    1.032480   -0.222619
 1703    0.155872    1.025868   -0.223890
 1704    0.135386    1.018280   -0.235504
 1705    0.178827    1.035099   -0.185597
 1706    0.159319    1.029161   -0.196897
 1707    0.187292    1.022492   -0.197678
 1708    0.168474    1.017010   -0.208909
 1709    0.207035    1.028929   -0.158110
 1710    0.189914    1.024147   -0.168629
 1711    0.214521    1.018016   -0.168976
 1712    0.197980    1.013631   -0.179425
 1713    0.230320    1.022719   -0.128251
 1714    0.216293    1.017976   -0.137384
 1715    0.236400    1.013089   -0.137435
 1716    0.222825    1.008662   -0.146489
 1717    0.247409    1.017212   -0.095926
 1718    0.237281    1.011302   -0.102812
 1719    0.251525    1.008468   -0.102795
 1720    0.241706    1.002778   -0.109594
 1721    0.256775    1.013221   -0.061213
 1722    0.251466    1.004921   -0.064708
 1723    0.258233    1.005041   -0.064936
 1724    0.253074    0.996853   -0.068343
 1725    0.256630    1.011617   -0.024430
 1726    0.257194    0.999796   -0.023070
 1727    0.254597    1.003838   -0.023945
 1728    0.255140    0.992016   -0.022512
 1729   -0.895567   -0.050317    0.177534
 1730   -1.099901   -0.045998    0.254526
 1731   -0.746998   -0.029549    0.096186
 1732   -0.925958   -0.001537    0.165766
 1733   -0.737376    0.155557   -0.097982
 1734   -0.858706    0.152225   -0.073858
 1735   -0.649492    0.142854   -0.148057
 1736   -0.757110    0.150376   -0.126801
 1737   -0.616308    0.319160   -0.250397
 1738   -0.691235    0.305553   -0.252369
 1739   -0.560137    0.290060   -0.284138
 1740   -0.627364    0.280818   -0.286743
 1741   -0.519137    0.451056   -0.332860
 1742   -0.567607    0.428415   -0.347007
 1743   -0.480430    0.414155   -0.357784
 1744   -0.524391    0.392646   -0.371485
 1745   -0.438061    0.558558   -0.374530
 1746   -0.471429    0.529214   -0.393570
 1747   -0.409459    0.518359   -0.394565
 1748   -0.440037    0.488626   -0.412679
 1749   -0.368159    0.646860   -0.392015
 1750   -0.393093    0.613213   -0.412194
 1751   -0.345692    0.605830   -0.409275
 1752   -0.368760    0.571179   -0.428364
 1753   -0.306172    0.719762   -0.395054
 1754   -0.326659    0.683931   -0.414536
 1755   -0.287604    0.679318   -0.410703
 1756   -0.306715    0.642350   -0.429094
 1757   -0.249867    0.780117   -0.389481
 1758   -0.268306    0.743858   -0.407475
 1759   -0.233882    0.741120   -0.404170
 1760   -0.251192    0.703833   -0.421159
 1761   -0.197675    0.830110   -0.378823
 1762   -0.215493    0.794825   -0.395117
 1763   -0.183455    0.793109   -0.392926
 1764   -0.200260    0.757017   -0.408339
 1765   -0.148472    0.871439   -0.365210
 1766   -0.166489    0.838217   -0.379897
 1767   -0.135478    0.836801   -0.378949
 1768   -0.152527    0.803034   -0.392893
 1769   -0.101440    0.905440   -0.349897
 1770   -0.120097    0.875106   -0.363226
 1771   -0.089295    0.873416   -0.363409
 1772   -0.106990    0.842795   -0.376134
 1773   -0.055992    0.933175   -0.333577
 1774   -0.075476    0.906326   -0.345867
 1775   -0.044414    0.903932   -0.346954
 1776   -0.062930    0.877032   -0.358770
 1777   -0.011709    0.955497   -0.316572
 1778   -0.032050    0.932535   -0.328157
 1779   -0.000481    0.929136   -0.329881
 1780   -0.019845    0.906329   -0.341110
 1781    0.031683    0.973104   -0.298951
 1782    0.010570    0.954258   -0.310153
 1783    0.042729    0.949669   -0.312241
 1784    0.022597    0.931144   -0.323187
 1785    0.074334    0.986583   -0.280605
 1786    0.052611    0.971920   -0.291708
 1787    0.085322    0.966058   -0.293910
 1788    0.064575    0.951842   -0.304839
 1789    0.116271    0.996448   -0.261296
 1790    0.094163    0.985872   -0.272529
 1791    0.127280    0.978753   -0.274627
 1792    0.106133    0.968712   -0.285754
 1793    0.157398    1.003171   -0.240682
 1794    0.135184    0.996418   -0.252207
 1795    0.168453    0.988155   -0.254024
 1796    0.147171    0.981991   -0.265492
 1797    0.197475    1.007211   -0.218351
 1798    0.175493    1.003844   -0.230239
 1799    0.208540    0.994648   -0.231647
 1800    0.187445    0.991888   -0.243510
 1801    0.236108    1.009046   -0.193830
 1802    0.214755    1.008437   -0.206040
 1803    0.247063    0.998625   -0.206963
 1804    0.226539    0.998610   -0.219165
 1805    0.272709    1.009202   -0.166613
 1806    0.252461    1.010514   -0.178959
 1807    0.283340    1.000523   -0.179382
 1808    0.263844    1.002392   -0.191722
 1809    0.306471    1.008278   -0.136175
 1810    0.287894    1.010459   -0.148289
 1811    0.316439    1.000856   -0.148267
 1812    0.298519    1.003531   -0.160366
 1813    0.336315    1.006976   -0.102010
 1814    0.320090    1.008748   -0.113294
 1815    0.345131    1.000249   -0.112959
 1816    0.329453    1.002433   -0.124209
 1817    0.360840    1.006128   -0.063661
 1818    0.347797    1.005996   -0.073229
 1819    0.367837    0.999482   -0.072801
 1820    0.355209    0.999662   -0.082314
 1821    0.378265    1.006719   -0.020779
 1822    0.369413    1.002998   -0.027389
 1823    0.382564    0.999531   -0.027187
 1824    0.373975    0.996011   -0.033723
 1825   -1.101717   -0.074546    0.208833
 1826   -1.343598   -0.057566    0.275121
 1827   -0.922174   -0.066868    0.123461
 1828   -1.134408   -0.025183    0.182566
 1829   -0.851090    0.065291   -0.053404
 1830   -0.998129    0.070381   -0.030917
 1831   -0.742052    0.048757   -0.107194
 1832   -0.872382    0.066591   -0.087763
 1833   -0.672647    0.195056   -0.202411
 1834   -0.764931    0.188529   -0.201913
 1835   -0.602435    0.166504   -0.238543
 1836   -0.684951    0.166347   -0.238987
 1837   -0.539351    0.311428   -0.285774
 1838   -0.599324    0.295619   -0.295773
 1839   -0.491499    0.277177   -0.311726
 1840   -0.545549    0.264328   -0.321596
 1841   -0.435359    0.414072   -0.330148
 1842   -0.476088    0.391644   -0.344564
 1843   -0.400915    0.377523   -0.350086
 1844   -0.437892    0.356264   -0.363863
 1845   -0.350937    0.503843   -0.350975
 1846   -0.380258    0.477207   -0.366646
 1847   -0.324826    0.466902   -0.367301
 1848   -0.351638    0.440540   -0.382121
 1849   -0.279851    0.582001   -0.357456
 1850   -0.302571    0.553167   -0.372809
 1851   -0.259083    0.545785   -0.371590
 1852   -0.280005    0.516832   -0.386047
 1853   -0.217976    0.649872   -0.355179
 1854   -0.237085    0.620454   -0.369524
 1855   -0.200716    0.615068   -0.367988
 1856   -0.218429    0.585414   -0.381482
 1857   -0.162497    0.708702   -0.347583
 1858   -0.179865    0.679971   -0.360718
 1859   -0.147572    0.675753   -0.359611
 1860   -0.163767    0.646819   -0.371984
 1861   -0.111442    0.759603   -0.336785
 1862   -0.128239    0.732547   -0.348773
 1863   -0.098066    0.728809   -0.348386
 1864   -0.113806    0.701658   -0.359722
 1865   -0.063401    0.803537   -0.324067
 1866   -0.080344    0.778915   -0.335112
 1867   -0.051022    0.775107   -0.335484
 1868   -0.066964    0.750528   -0.345992
 1869   -0.017342    0.841325   -0.310167
 1870   -0.034859    0.819708   -0.320540
 1871   -0.005553    0.815403   -0.321578
 1872   -0.022088    0.793976   -0.331527
 1873    0.027498    0.873657   -0.295460
 1874    0.009170    0.855464   -0.305461
 1875    0.039012    0.850338   -0.307003
 1876    0.021665    0.832471   -0.316684
 1877    0.071686    0.901118   -0.280065
 1878    0.052440    0.886629   -0.289994
 1879    0.083176    0.880447   -0.291854
 1880    0.064916    0.866408   -0.301559
 1881    0.115639    0.924201   -0.263913
 1882    0.095454    0.913573   -0.274060
 1883    0.127307    0.906179   -0.276050
 1884    0.108116    0.896100   -0.286054
 1885    0.159648    0.943334   -0.246789
 1886    0.138567    0.936597   -0.257420
 1887    0.171655    0.927904   -0.259362
 1888    0.151572    0.921796   -0.269917
 1889    0.203891    0.958898   -0.228357
 1890    0.182006    0.955950   -0.239704
 1891    0.216355    0.945941   -0.241440
 1892    0.195466    0.943677   -0.252764
 1893    0.248430    0.971254   -0.208171
 1894    0.225879    0.971842   -0.220418
 1895    0.261421    0.960571   -0.221819
 1896    0.239857    0.961876   -0.234081
 1897    0.293206    0.980764   -0.185686
 1898    0.270172    0.984461   -0.198955
 1899    0.306736    0.972062   -0.199923
 1900    0.284668    0.976487   -0.213231
 1901    0.338014    0.987820   -0.160255
 1902    0.314732    0.993995   -0.174583
 1903    0.352016    0.980693   -0.175061
 1904    0.329669    0.987585   -0.189436
 1905    0.382472    0.992878   -0.131138
 1906    0.359243    1.000651   -0.146447
 1907    0.396781    0.986784   -0.146424
 1908    0.374442    0.995244   -0.161773
 1909    0.425977    0.996489   -0.097500
 1910    0.403188    1.004690   -0.113554
 1911    0.440299    0.990730   -0.113077
 1912    0.418340    0.999570   -0.129150
 1913    0.467647    0.999342   -0.058424
 1914    0.445797    1.006457   -0.074774
 1915    0.481519    0.993048   -0.073961
 1916    0.460420    1.000739   -0.090298
 1917    0.506246    1.002311   -0.012923
 1918    0.485981    1.006434   -0.028834
 1919    0.518985    0.994422   -0.027890
 1920    0.499375    0.999046   -0.043745
 1921   -1.286258   -0.080265    0.210188
 1922   -1.558176   -0.052873    0.259141
 1923   -1.078596   -0.087704    0.126875
 1924   -1.317282   -0.035176    0.169497
 1925   -0.954526   -0.001598   -0.018899
 1926   -1.122596    0.011493   -0.003153
 1927   -0.826037   -0.023526   -0.072707
 1928   -0.974860    0.003558   -0.059819
 1929   -0.724673    0.095012   -0.151810
 1930   -0.831530    0.095910   -0.152629
 1931   -0.641389    0.066203   -0.188221
 1932   -0.736712    0.074915   -0.190068
 1933   -0.558409    0.194726   -0.228055
 1934   -0.628343    0.186387   -0.236676
 1935   -0.501957    0.162972   -0.253926
 1936   -0.564746    0.158975   -0.262620
 1937   -0.433156    0.290628   -0.270127
 1938   -0.480516    0.275839   -0.281942
 1939   -0.393175    0.258043   -0.289485
 1940   -0.435946    0.245639   -0.300893
 1941   -0.335041    0.379713   -0.291253
 1942   -0.368558    0.360809   -0.303886
 1943   -0.305461    0.347476   -0.306537
 1944   -0.335900    0.329869   -0.318548
 1945   -0.255228    0.460924   -0.299409
 1946   -0.280340    0.439771   -0.311711
 1947   -0.232363    0.429721   -0.312143
 1948   -0.255299    0.409283   -0.323754
 1949   -0.187904    0.534166   -0.299506
 1950   -0.208063    0.512224   -0.310997
 1951   -0.169439    0.504419   -0.310668
 1952   -0.187959    0.482905   -0.321484
 1953   -0.129137    0.599800   -0.294602
 1954   -0.146564    0.578202   -0.305177
 1955   -0.113561    0.571778   -0.304840
 1956   -0.129664    0.550494   -0.314799
 1957   -0.076189    0.658374   -0.286608
 1958   -0.092326    0.637998   -0.296361
 1959   -0.062480    0.632263   -0.296370
 1960   -0.077475    0.612185   -0.305589
 1961   -0.027104    0.710491   -0.276703
 1962   -0.042897    0.692018   -0.285838
 1963   -0.014542    0.686419   -0.286310
 1964   -0.029290    0.668283   -0.295002
 1965    0.019552    0.756737   -0.265586
 1966    0.003483    0.740692   -0.274361
 1967    0.031500    0.734796   -0.275284
 1968    0.016430    0.719154   -0.283708
 1969    0.064861    0.797649   -0.253627
 1970    0.048105    0.784434   -0.262326
 1971    0.076606    0.777897   -0.263619
 1972    0.060836    0.765163   -0.272054
 1973    0.109660    0.833700   -0.240966
 1974    0.091946    0.823614   -0.249884
 1975    0.121536    0.816164   -0.251428
 1976    0.104812    0.806639   -0.260163
 1977    0.154617    0.865301   -0.227565
 1978    0.135761    0.858551   -0.237000
 1979    0.166905    0.849972   -0.238663
 1980    0.149055    0.843858   -0.247987
 1981    0.200273    0.892804   -0.213246
 1982    0.180151    0.889505   -0.223493
 1983    0.213217    0.879628   -0.225143
 1984    0.194122    0.877032   -0.235341
 1985    0.247077    0.916510   -0.197703
 1986    0.225600    0.916680   -0.209055
 1987    0.260891    0.905378   -0.210565
 1988    0.240465    0.906307   -0.221919
 1989    0.295400    0.936688   -0.180511
 1990    0.272505    0.940231   -0.193253
 1991    0.310270    0.927415   -0.194509
 1992    0.288449    0.931763   -0.207290
 1993    0.345542    0.953583   -0.161122
 1994    0.321182    0.960266   -0.175525
 1995    0.361625    0.945889   -0.176429
 1996    0.338358    0.953410   -0.190897
 1997    0.397731    0.967444   -0.138854
 1998    0.371873    0.976857   -0.155166
 1999    0.415143    0.960923   -0.155645
 2000    0.390393    0.971195   -0.172034
 2001    0.452106    0.978542   -0.112876
 2002    0.424732    0.990052   -0.131310
 2003    0.470909    0.972625   -0.131317
 2004    0.444653    0.985004   -0.149824
 2005    0.508700    0.987207   -0.082188
 2006    0.479812    0.999891   -0.102898
 2007    0.528879    0.981119   -0.102422
 2008    0.501111    0.994671   -0.123187
 2009    0.567395    0.993862   -0.045598
 2010    0.537028    1.006427   -0.068645
 2011    0.588828    0.986566   -0.067725
 2012    0.559573    0.999989   -0.090792
 2013    0.627874    0.999077   -0.001697
 2014    0.596111    1.009757   -0.027001
 2015    0.650285    0.989208   -0.025736
 2016    0.619617    1.000729   -0.051009
 2017   -1.437953   -0.074495    0.183855
 2018   -1.731327   -0.040589    0.210845
 2019   -1.206093   -0.097478    0.108470
 2020   -1.463436   -0.038338    0.130518
 2021   -1.040725   -0.047636    0.004827
 2022   -1.224107   -0.028300    0.010056
 2023   -0.895384   -0.075526   -0.045328
 2024   -1.057528   -0.041423   -0.042415
 2025   -0.768688    0.019790   -0.100847
 2026   -0.886419    0.027429   -0.105946
 2027   -0.674010   -0.009547   -0.135375
 2028   -0.778811    0.006889   -0.141381
 2029   -0.574993    0.103982   -0.162709
 2030   -0.652578    0.102975   -0.172248
 2031   -0.511018    0.074809   -0.187333
 2032   -0.580486    0.079124   -0.197027
 2033   -0.431826    0.192769   -0.197803
 2034   -0.484464    0.185755   -0.208787
 2035   -0.386999    0.164521   -0.216053
 2036   -0.434375    0.160780   -0.226803
 2037   -0.322038    0.279994   -0.216274
 2038   -0.359054    0.269088   -0.227243
 2039   -0.289429    0.253032   -0.230391
 2040   -0.322907    0.244187   -0.240943
 2041   -0.234695    0.362665   -0.224308
 2042   -0.261953    0.349512   -0.234629
 2043   -0.210012    0.337164   -0.235760
 2044   -0.234785    0.325361   -0.245596
 2045   -0.162612    0.439482   -0.225754
 2046   -0.183878    0.425346   -0.235238
 2047   -0.143112    0.415528   -0.235527
 2048   -0.162537    0.402335   -0.244525
 2049   -0.100931    0.510040   -0.223037
 2050   -0.118670    0.495892   -0.231729
 2051   -0.084805    0.487681   -0.231814
 2052   -0.101094    0.474253   -0.240057
 2053   -0.046281    0.574400   -0.217687
 2054   -0.062129    0.560987   -0.225760
 2055   -0.032295    0.553664   -0.225962
 2056   -0.046927    0.540862   -0.233642
 2057    0.003747    0.632848   -0.210662
 2058   -0.011317    0.620751   -0.218352
 2059    0.016465    0.613753   -0.218807
 2060    0.002485    0.602229   -0.226168
 2061    0.050925    0.685765   -0.202542
 2062    0.035880    0.675440   -0.210116
 2063    0.063020    0.668320   -0.210850
 2064    0.048992    0.658573   -0.218163
 2065    0.096601    0.733549   -0.193641
 2066    0.081033    0.725357   -0.201385
 2067    0.108572    0.717754   -0.202364
 2068    0.093996    0.710169   -0.209912
 2069    0.141839    0.776582   -0.184088
 2070    0.125349    0.770807   -0.192298
 2071    0.154093    0.762420   -0.193454
 2072    0.138597    0.757296   -0.201530
 2073    0.187516    0.815200   -0.173865
 2074    0.169791    0.812063   -0.182848
 2075    0.200405    0.802634   -0.184097
 2076    0.183695    0.800198   -0.193002
 2077    0.234388    0.849695   -0.162835
 2078    0.215165    0.849355   -0.172911
 2079    0.248229    0.838653   -0.174163
